mandateId|lastUpdateDate|creditorId|creditorName|creditorAccountNumber|creditorSortCode|creditorIban|creditorBic|debtorName|debtorAccountNumber|debtorSortCode|debtorIban|debtorBic|debtorEmail|debtorPhone|mandateReference|mandateType|frequency|status|signatureDate|effectiveDate|expiryDate|maxAmountPerTransaction|maxAmountPerMonth|maxTransactionsPerMonth|currency|description|schemeType
MND-0000000330|2026-02-19 15:29:46|CRED000819|Virgin Media Payments|57812451|23-26-52|GB88NWBK23265257812451|SANTGB2S|Phoebe Harrison|91968612|08-89-95|GB48NWBK08899591968612|LOYDGB21|phoebe.harrison@hotmail.com|+447701712308|REF-VIRG-387661|ONE_OFF|QUARTERLY|ACTIVE|2025-10-27|2025-11-23|2030-11-23|2501.11|2501.11|9|GBP|Club dues|BACS
MND-0000000331|2025-10-31 21:59:08|CRED000340|RSPCA Donations|93453896|71-62-14|GB84NWBK71621493453896|MIDLGBMM|Isla Price|73324449|89-69-80|GB82NWBK89698073324449|MIDLGB21|isla.price@aol.com|+447907104530|REF-RSPC-186334|RECURRING|ANNUALLY|ACTIVE|2021-06-10|2021-06-15|2023-06-15|3486.86|17434.30|3|GBP|Utility bill payment|BACS
MND-0000000332|2026-02-19 15:29:46|CRED000569|South West Water Ltd|53209527|71-27-66|GB71NWBK71276653209527|LOYDGB2L|Evie Harrison|45471519|35-63-41|GB84NWBK35634145471519|RBOSGB2S|evie.harrison750@btinternet.com|+447903350237|REF-SOUT-822499|RECURRING|WEEKLY|PENDING|2023-09-01|2023-09-18|2025-09-18|3595.10|4528.43|1|GBP|TV subscription|BACS
MND-0000000333|2024-11-20 08:56:45|CRED000199|Birmingham City Council|50554749|74-20-64|GB81NWBK74206450554749|RBOSGB21|Mia Parker|29673009|52-59-44|GB51NWBK52594429673009|LOYDGB2L|mia.parker@hotmail.com|+447704716358|REF-BIRM-940900|RECURRING|FORTNIGHTLY|SUSPENDED|2026-10-30|2026-11-16|2029-11-16|4657.23|18628.92|3|EUR|Rent payment|SEPA_CORE
MND-0000000334|2026-02-19 15:29:46|CRED000281|Admiral Insurance|72754495|50-80-00|GB13NWBK50800072754495|LOYDGB22|Sarah Allen|46339798|09-97-32|GB20NWBK09973246339798|HSBCGB2L|sarahallen@virginmedia.com|+447701946497|REF-ADMI-059121|RECURRING|QUARTERLY|ACTIVE|2021-03-05|2021-03-23|2023-03-23|4931.30|1669.92|16|GBP|Energy bill|BACS
MND-0000000335|2026-02-19 15:29:46|CRED000008|Thames Water Utilities|56484412|83-56-14|GB41NWBK83561456484412|RBOSGB2S|Sienna Thomas|28918791|50-04-60|GB34NWBK50046028918791|HSBCGBMM|sienna633@gmail.com|+447801093768|REF-THAM-341012|ONE_OFF|ONE_OFF|ACTIVE|2026-02-28|2026-03-30|2029-03-30|710.18|1420.36|7|GBP|Rent payment|BACS
MND-0000000336|2023-02-17 21:30:28|CRED000805|Microsoft Ireland|74477937|11-55-23|GB87NWBK11552374477937|SWINGB21|Isla O'Connor|62407862|51-99-36|GB77NWBK51993662407862|LOYDGB2S|isla_o'connor@btinternet.com|+447804208949|REF-MICR-091789|RECURRING|QUARTERLY|ACTIVE|2021-08-30|2021-09-06|2023-09-06|3560.47|3560.47|10|GBP|Insurance premium|SEPA_CORE
MND-0000000337|2026-02-19 15:29:46|CRED000196|British Gas Services Ltd|57722437|44-20-47|GB24NWBK44204757722437|NWBKGB22|Alice Brown|99723832|74-40-87|GB86NWBK74408799723832|LOYDGB2S|alice.brown@sky.com|+447901266813|REF-BRIT-045939|RECURRING|QUARTERLY|PENDING|2023-05-19|2023-06-10|2024-06-10|733.61|3668.05|7|GBP|Loan repayment|SEPA_CORE
MND-0000000338|2025-09-16 17:24:24|CRED000353|British Gas Services Ltd|81584458|01-74-00|GB55NWBK01740081584458|SANTGB2S|Oscar King|44756340|58-28-69|GB46NWBK58286944756340|BARCGBMM|oscar68@yahoo.co.uk|+447705117704|REF-BRIT-489215|ONE_OFF|ONE_OFF|ACTIVE|2021-07-13|2021-07-25|2022-07-25|4075.27|8150.54|5|GBP|Rent payment|SEPA_CORE
MND-0000000339|2025-05-11 16:17:13|CRED000839|Paramount Plus UK|43277089|34-28-55|GB86NWBK34285543277089|MIDLGB22|Sophie Griffiths|00082746|73-47-91|GB64NWBK73479100082746|NWBKGB22|sophie_griffiths@btinternet.com|+447901306617|REF-PARA-326583|RECURRING|WEEKLY|ACTIVE|2023-01-05|2023-01-13|2026-01-13|1328.98|6644.90|2|GBP|Monthly subscription|BACS
MND-0000000340|2026-02-19 15:29:46|CRED000328|Bulb Energy Ltd|35604678|70-56-26|GB96NWBK70562635604678|TSBSGBMM|Noah Davies|30694427|73-13-72|GB49NWBK73137230694427|BARCIE21|noah.davies48@hotmail.com|+447908798080|REF-BULB-149484|RECURRING|MONTHLY|ACTIVE|2026-09-05|2026-09-17|2028-09-17|4748.16|9496.32|2|GBP|Service subscription|SEPA_CORE
MND-0000000341|2026-02-19 15:29:46|CRED000427|HSBC Insurance Services|54342601|73-89-64|GB26NWBK73896454342601|SANTIEMM|Rebecca Cook|21291547|44-17-88|GB90NWBK44178821291547|HSBCGBMM|rebecca_cook@btinternet.com|+447801425866|REF-HSBC-652639|ONE_OFF|ONE_OFF|ACTIVE|2026-01-25|2026-02-18|2031-02-18|3217.23|6221.57|20|GBP|Regular savings|SEPA_B2B
MND-0000000342|2026-02-19 15:29:46|CRED000131|Paramount Plus UK|36069673|20-11-83|GB16NWBK20118336069673|BARCGB22|Jack Sharma|92138377|60-90-84|GB97NWBK60908492138377|SWINGB2L|jack14@aol.com|+447701244484|REF-PARA-787683|RECURRING|QUARTERLY|ACTIVE|2023-08-28|2023-09-08|2024-09-08|4526.19|13578.57|10|GBP|Broadband service|BACS
MND-0000000343|2025-08-07 00:09:23|CRED000375|Yorkshire Water Services|14609476|05-75-22|GB41NWBK05752214609476|SANTIE2L|Archie Begum|11641119|87-93-83|GB36NWBK87938311641119|LOYDGB2S|archie.begum@icloud.com|+447903953446|REF-YORK-834428|RECURRING|MONTHLY|ACTIVE|2024-12-16|2025-01-13|2028-01-13|1541.96|1541.96|5|GBP|Rent payment|BACS
MND-0000000344|2025-10-15 12:40:36|CRED000777|Now TV Limited|16783362|87-66-55|GB31NWBK87665516783362|SANTGB2S|Emma Young|87534325|47-20-52|GB12NWBK47205287534325|LOYDGB2L|emmayoung@btinternet.com|+447900753690|REF-NOW-677692|RECURRING|QUARTERLY|ACTIVE|2025-10-27|2025-11-22|2026-11-22|2058.33|8233.32|6|GBP|Insurance premium|BACS
MND-0000000345|2024-08-20 03:04:24|CRED000936|Adobe Systems UK|55771278|45-53-34|GB99NWBK45533455771278|SANTGB2L|Andrew Wood|04877086|33-22-46|GB93NWBK33224604877086|SANTGB2L|andrew_wood@gmail.com|+447905028867|REF-ADOB-056983|RECURRING|ANNUALLY|ACTIVE|2024-05-21|2024-05-27|2026-05-27|4701.16|9402.32|8|EUR|Water rates|SEPA_CORE
MND-0000000346|2026-02-19 15:29:46|CRED000320|Now TV Limited|80163878|10-10-24|GB54NWBK10102480163878|HSBCGB2L|Ava Ali|94494206|52-77-24|GB52NWBK52772494494206|NWBKGB2S|ava257@virginmedia.com|+447902715865|REF-NOW-991494|RECURRING|QUARTERLY|ACTIVE|2024-03-03|2024-03-05|2029-03-05|4148.01|12444.03|10|EUR|Membership fee|SEPA_CORE
MND-0000000347|2026-01-17 04:48:09|CRED000367|Google Payment Ltd|54616275|44-52-52|GB79NWBK44525254616275|HSBCGB2L|Edward Griffiths|15248089|17-57-00|GB30NWBK17570015248089|TSBSGBMM|edward.griffiths@outlook.com|+447801088124|REF-GOOG-054416|RECURRING|MONTHLY|ACTIVE|2023-03-17|2023-04-03|2025-04-03|882.79|4413.95|5|GBP|Utility bill payment|BACS
MND-0000000348|2026-02-19 15:29:46|CRED000065|Gymbox Ltd|21324228|80-48-42|GB28NWBK80484221324228|NATWGB2L|Alice Bennett|44525878|48-90-50|GB41NWBK48905044525878|SANTGB21|alicebennett847@talktalk.net|+447702421173|REF-GYMB-357630|RECURRING|ANNUALLY|SUSPENDED|2025-01-19|2025-01-23|2026-01-23|1530.18|3060.36|12|GBP|Water rates|SEPA_CORE
MND-0000000349|2026-02-19 15:29:46|CRED000311|Admiral Insurance|01255247|33-10-07|GB71NWBK33100701255247|HSBCGB22|Amelia Clarke|45027242|08-18-08|GB37NWBK08180845027242|RBOSGB2L|ameliaclarke@hotmail.com|+447900768970|REF-ADMI-441287|ONE_OFF|ONE_OFF|SUSPENDED|2024-01-07|2024-01-17|2027-01-17|2497.03|8114.35|5|EUR|Regular savings|SEPA_CORE
MND-0000000350|2023-02-03 14:20:12|CRED000943|Paramount Plus UK|88639148|45-06-36|GB55NWBK45063688639148|SANTGB21|Isla Smith|80656605|49-65-86|GB63NWBK49658680656605|SANTGB2L|islasmith@yahoo.co.uk|+447806984946|REF-PARA-098145|RECURRING|QUARTERLY|PENDING|2021-04-15|2021-05-04|2022-05-04|3901.61|11704.83|9|GBP|Insurance premium|SEPA_B2B
MND-0000000351|2025-01-10 15:39:13|CRED000118|Save the Children UK|74722305|14-65-12|GB18NWBK14651274722305|TSBSGB2L|Evie O'Brien|37621820|23-01-30|GB69NWBK23013037621820|RBOSGB2L|evieo'brien@sky.com|+447800665104|REF-SAVE-848634|ONE_OFF|ONE_OFF|ACTIVE|2025-08-11|2025-09-04|2030-09-04|1509.18|4527.54|4|GBP|Water rates|BACS
MND-0000000352|2026-02-19 15:29:46|CRED000757|Sky UK Limited|59421474|18-22-16|GB27NWBK18221659421474|TSBSIE22|Joshua Hughes|21246826|40-74-98|GB87NWBK40749821246826|BARCGB2S|joshua_hughes341@talktalk.net|+447904873165|REF-SKY-880525|ONE_OFF|ONE_OFF|PENDING|2020-09-08|2020-09-09|2025-09-09|4888.12|309.80|2|GBP|Phone contract|SEPA_B2B
MND-0000000353|2023-04-29 21:53:27|CRED000052|WWF UK|26275268|42-44-77|GB52NWBK42447726275268|SANTGB22|Freya Clarke|19351532|05-67-84|GB55NWBK05678419351532|TSBSGB22|freya.clarke@btinternet.com|+447701863579|REF-WWF-239168|ONE_OFF|ONE_OFF|ACTIVE|2023-09-14|2023-09-26|2027-09-26|1083.89|2167.78|5|GBP|Insurance premium|SEPA_B2B
MND-0000000354|2026-02-19 15:29:46|CRED000511|Northumbrian Water|68129272|71-63-85|GB93NWBK71638568129272|HSBCGB2L|Willow Parker|14888869|93-26-90|GB47NWBK93269014888869|LOYDGB2S|willow_parker@hotmail.com|+447900468457|REF-NORT-499223|ONE_OFF|ONE_OFF|ACTIVE|2022-09-21|2022-10-02|2024-10-02|4336.10|3903.48|7|GBP|Updated payment plan|BACS
MND-0000000355|2026-02-19 15:29:46|CRED000853|Oxfam GB|01877842|77-41-24|GB26NWBK77412401877842|SANTIE2S|Chloe Lee|29678298|87-60-64|GB17NWBK87606429678298|NWBKGBMM|chloe.lee52@icloud.com|+447708806225|REF-OXFA-406795|RECURRING|FORTNIGHTLY|ACTIVE|2021-05-22|2021-06-01|2026-06-01|2274.70|289.03|3|GBP|Utility bill payment|BACS
MND-0000000356|2026-02-19 15:29:46|CRED000606|Anglian Water Services|90396132|32-78-41|GB97NWBK32784190396132|SANTGB22|Mohammed Young|96708267|53-01-80|GB96NWBK53018096708267|TSBSGB22|mohammed.young90@outlook.com|+447801575416|REF-ANGL-974188|ONE_OFF|ONE_OFF|SUSPENDED|2025-01-09|2025-01-22|2027-01-22|1985.63|5956.89|8|EUR|Utility bill payment|SEPA_CORE
MND-0000000357|2026-09-20 23:40:38|CRED000967|National Trust Membership|06273877|41-26-65|GB36NWBK41266506273877|HSBCGB21|Phoebe Walker|66352779|40-03-30|GB28NWBK40033066352779|TSBSGB22|phoebe.walker@gmail.com|+447804094169|REF-NATI-407040|RECURRING|WEEKLY|ACTIVE|2022-03-26|2022-04-13|2027-04-13|3837.84|7675.68|1|GBP|Phone contract|SEPA_CORE
MND-0000000358|2026-02-19 15:29:46|CRED000996|David Lloyd Leisure|34288547|44-97-08|GB91NWBK44970834288547|NATWGB2S|Sarah Griffiths|96346227|17-13-14|GB76NWBK17131496346227|SWINGB2S|sarahgriffiths@aol.com|+447709494637|REF-DAVI-734094|RECURRING|MONTHLY|PENDING|2025-04-09|2025-05-08|2029-05-08|2091.48|5078.95|1|GBP|Charity donation|SEPA_B2B
MND-0000000359|2025-10-07 20:14:40|CRED000593|Apple Services|30843007|82-86-23|GB69NWBK82862330843007|SWINGB2S|James Baker|15415319|58-30-67|GB20NWBK58306715415319|NWBKGBMM|james.baker@aol.com|+447905832095|REF-APPL-375999|ONE_OFF|ONE_OFF|ACTIVE|2023-09-18|2023-10-06|2026-10-06|1382.20|4146.60|3|EUR|Rent payment|SEPA_CORE
MND-0000000360|2026-02-19 15:29:46|CRED000763|Spotify AB|54153993|72-08-52|GB38NWBK72085254153993|BARCIE2L|Alfie Parker|59047741|49-06-48|GB12NWBK49064859047741|MIDLIE2S|alfieparker@virginmedia.com|+447701204467|REF-SPOT-383178|ONE_OFF|ONE_OFF|PENDING|2021-03-11|2021-03-14|2023-03-14|2736.08|13680.40|1|GBP|Club dues|SEPA_B2B
MND-0000000361|2025-07-15 07:39:16|CRED000904|Octopus Energy Ltd|45350390|60-11-52|GB38NWBK60115245350390|BARCGB22|Sarah Cook|91882789|54-23-99|GB59NWBK54239991882789|SANTIEMM|sarahcook@icloud.com|+447703218329|REF-OCTO-990736|ONE_OFF|ONE_OFF|ACTIVE|2025-03-07|2025-03-14|2030-03-14|3088.66|6177.32|1|GBP|Monthly subscription|SEPA_CORE
MND-0000000362|2026-02-19 15:29:46|CRED000602|Tesco Personal Finance|91046298|73-90-93|GB46NWBK73909391046298|SANTGB2L|Lisa Harrison|88131329|74-25-37|GB66NWBK74253788131329|HSBCGB2S|lisa.harrison790@aol.com|+447701648564|REF-TESC-026067|RECURRING|FORTNIGHTLY|SUSPENDED|2022-01-03|2022-01-24|2025-01-24|4170.66|4170.66|1|GBP|Revised direct debit|SEPA_B2B
MND-0000000363|2023-01-12 03:57:23|CRED000463|David Lloyd Leisure|70795944|48-45-55|GB22NWBK48455570795944|BARCGB2S|George Bennett|42414249|09-97-92|GB57NWBK09979242414249|RBOSGB22|george.bennett48@gmail.com|+447807463373|REF-DAVI-597461|ONE_OFF|ONE_OFF|SUSPENDED|2023-04-21|2023-04-24|2024-04-24|4853.88|9707.76|1|GBP|Rent payment|BACS
MND-0000000364|2023-11-07 02:11:07|CRED000780|AA Membership Services|39954489|73-97-10|GB20NWBK73971039954489|LOYDGB2L|Rebecca Williams|07025768|05-56-18|GB71NWBK05561807025768|SANTIE21|rebecca.williams@gmail.com|+447701310312|REF-AAM-859442|ONE_OFF|ONE_OFF|ACTIVE|2020-01-03|2020-01-27|2022-01-27|4164.70|12494.10|7|GBP|Mortgage payment|SEPA_CORE
MND-0000000365|2026-02-19 15:29:46|CRED000520|Yorkshire Water Services|25560413|73-22-03|GB26NWBK73220325560413|NWBKIE22|Jacob Byrne|67999148|18-17-66|GB12NWBK18176667999148|RBOSGBMM|jacob_byrne@icloud.com|+447803801555|REF-YORK-818109|ONE_OFF|FORTNIGHTLY|ACTIVE|2025-07-28|2025-07-30|2029-07-30|1449.86|5991.16|3|EUR|Loan repayment|SEPA_CORE
MND-0000000366|2025-06-09 04:16:21|CRED000669|Shell Energy Retail|48390152|37-96-13|GB60NWBK37961348390152|LOYDGB22|Harper Begum|09245170|59-59-90|GB42NWBK59599009245170|TSBSGB22|harper.begum28@aol.com|+447807875118|REF-SHEL-684105|RECURRING|WEEKLY|ACTIVE|2020-03-11|2020-03-28|2023-03-28|2020.97|10104.85|3|EUR|Club dues|SEPA_CORE
MND-0000000367|2024-09-25 17:33:02|CRED000491|London Borough Council|95600403|17-69-42|GB44NWBK17694295600403|RBOSGB22|Isla Thompson|91465474|42-45-02|GB35NWBK42450291465474|LOYDGB2S|isla_thompson@gmail.com|+447703314941|REF-LOND-260612|ONE_OFF|ONE_OFF|PENDING|2024-10-24|2024-10-30|2027-10-30|457.64|2288.20|1|GBP|Gym membership|SEPA_B2B
MND-0000000368|2026-10-16 00:37:35|CRED000025|Microsoft Ireland|18470481|14-02-91|GB93NWBK14029118470481|SWINGB21|Joshua Scott|92239208|46-41-37|GB81NWBK46413792239208|HSBCGB22|joshuascott@icloud.com|+447800224633|REF-MICR-358036|ONE_OFF|ONE_OFF|PENDING|2020-07-16|2020-08-09|2024-08-09|3229.42|9688.26|4|GBP|Council tax|SEPA_CORE
MND-0000000369|2026-02-19 15:29:46|CRED000140|Kindle Unlimited|70868467|52-87-93|GB37NWBK52879370868467|SWINGB2L|Oscar Hussain|60624306|11-09-92|GB28NWBK11099260624306|SWINGB21|oscar.hussain99@sky.com|+447701251581|REF-KIND-381241|RECURRING|MONTHLY|ACTIVE|2026-05-13|2026-06-12|2028-06-12|4434.57|8869.14|4|GBP|Membership fee|BACS
MND-0000000370|2026-02-19 15:29:46|CRED000942|Dropbox UK Ltd|05239643|50-40-38|GB88NWBK50403805239643|LOYDGB2L|Arthur Lewis|99987396|52-23-27|GB86NWBK52232799987396|SWINGB2S|arthur.lewis@yahoo.co.uk|+447701122063|REF-DROP-123689|RECURRING|FORTNIGHTLY|ACTIVE|2024-02-10|2024-02-16|2026-02-16|2372.81|11864.05|3|GBP|Rent payment|SEPA_B2B
MND-0000000371|2023-10-30 03:46:27|CRED000218|Amazon Prime UK|62411243|91-41-35|GB93NWBK91413562411243|NWBKGB2S|Emma James|44778365|33-14-57|GB76NWBK33145744778365|HSBCGB2L|emma.james@aol.com|+447805554036|REF-AMAZ-697136|RECURRING|WEEKLY|ACTIVE|2024-09-19|2024-10-08|2029-10-08|447.44|894.88|5|GBP|Gym membership|BACS
MND-0000000372|2026-02-19 15:29:46|CRED000420|Shell Energy Retail|04733939|30-24-41|GB96NWBK30244104733939|SANTGB2L|Harry Mitchell|51051558|15-84-02|GB93NWBK15840251051558|MIDLGBMM|harry.mitchell@yahoo.co.uk|+447800883770|REF-SHEL-488207|RECURRING|QUARTERLY|SUSPENDED|2026-09-16|2026-10-14|2029-10-14|3734.16|6437.03|5|GBP|Monthly subscription|BACS
MND-0000000373|2026-02-19 15:29:46|CRED000172|David Lloyd Leisure|96591814|49-83-98|GB49NWBK49839896591814|NATWGB22|Matilda Robinson|77416009|44-77-27|GB64NWBK44772777416009|SWINGB2L|matildarobinson85@outlook.com|+447908490345|REF-DAVI-336485|RECURRING|ANNUALLY|ACTIVE|2022-06-05|2022-06-09|2027-06-09|4027.52|1858.89|7|GBP|Energy bill|BACS
MND-0000000374|2025-09-29 03:51:32|CRED000953|Save the Children UK|72830503|56-87-19|GB81NWBK56871972830503|HSBCGB21|Phoebe King|16869004|04-61-34|GB53NWBK04613416869004|RBOSIE2L|phoebe28@outlook.com|+447901175272|REF-SAVE-010420|ONE_OFF|ONE_OFF|SUSPENDED|2021-07-08|2021-07-13|2025-07-13|3925.17|3925.17|1|GBP|Gym membership|SEPA_CORE
MND-0000000375|2023-04-14 11:29:13|CRED000090|Disney Plus UK|60679585|17-65-88|GB94NWBK17658860679585|TSBSIE2S|Olivia Kumar|13451451|51-40-66|GB53NWBK51406613451451|TSBSGB2L|olivia.kumar@gmail.com|+447701544523|REF-DISN-064310|ONE_OFF|ONE_OFF|ACTIVE|2026-03-21|2026-04-01|2030-04-01|2971.01|14855.05|5|EUR|Utility bill payment|SEPA_CORE
MND-0000000376|2025-02-17 21:53:19|CRED000094|Netflix International|59937534|23-71-81|GB64NWBK23718159937534|RBOSIE2L|Alice Carter|27318753|04-37-03|GB50NWBK04370327318753|NWBKIEMM|alice4@talktalk.net|+447703945722|REF-NETF-190732|RECURRING|FORTNIGHTLY|ACTIVE|2021-12-03|2022-01-02|2023-01-02|1879.63|5638.89|6|GBP|Regular savings|SEPA_CORE
MND-0000000377|2026-02-19 15:29:46|CRED000834|Aviva Insurance Ltd|66214722|59-58-61|GB10NWBK59586166214722|LOYDGBMM|Florence Allen|99425966|74-41-79|GB24NWBK74417999425966|NWBKGB22|florence_allen@yahoo.co.uk|+447800082019|REF-AVIV-148681|RECURRING|QUARTERLY|CANCELLED|2022-03-30|2022-04-22|2027-04-22|56.80|8704.88|9|GBP|Mortgage payment|SEPA_CORE
MND-0000000378|2025-01-21 14:33:50|CRED000940|Virgin Media Payments|81458538|56-57-96|GB85NWBK56579681458538|NATWGB2S|Alice O'Connor|89092858|36-11-32|GB52NWBK36113289092858|LOYDGBMM|alice.o'connor@icloud.com|+447805043637|REF-VIRG-750416|ONE_OFF|ONE_OFF|SUSPENDED|2024-02-14|2024-02-19|2026-02-19|3453.20|6906.40|9|GBP|Utility bill payment|BACS
MND-0000000379|2026-02-19 15:29:46|CRED000412|Shell Energy Retail|91516892|39-23-81|GB38NWBK39238191516892|BARCGB21|Jack Watson|88684797|10-44-67|GB99NWBK10446788684797|MIDLIE21|jack.watson31@btinternet.com|+447704244928|REF-SHEL-856765|RECURRING|FORTNIGHTLY|SUSPENDED|2020-03-26|2020-04-18|2023-04-18|1419.97|2839.94|4|GBP|Energy bill|SEPA_CORE
MND-0000000380|2026-02-19 15:29:46|CRED000597|HBO Max UK|11291871|34-65-13|GB90NWBK34651311291871|NWBKGB2S|Oscar Harris|74710782|38-15-59|GB29NWBK38155974710782|HSBCIE21|oscar259@gmail.com|+447904350241|REF-HBO-465269|RECURRING|WEEKLY|SUSPENDED|2024-03-31|2024-04-20|2028-04-20|1277.67|3168.90|6|GBP|Monthly subscription|BACS
MND-0000000381|2023-05-25 16:29:06|CRED000379|Sainsbury's Bank|80296527|05-52-08|GB75NWBK05520880296527|LOYDGB2L|Alexander Wilson|33177920|70-50-45|GB19NWBK70504533177920|SWINGBMM|alexander.wilson@gmail.com|+447703725372|REF-SAIN-151941|ONE_OFF|ONE_OFF|SUSPENDED|2021-10-25|2021-11-19|2022-11-19|3876.55|11629.65|9|GBP|Broadband service|BACS
MND-0000000382|2024-12-28 03:12:41|CRED000629|Cancer Research UK|20897170|73-01-25|GB30NWBK73012520897170|MIDLGB2S|Archie Clark|79561642|74-62-69|GB50NWBK74626979561642|SANTGB2S|archie.clark24@icloud.com|+447907953417|REF-CANC-570417|ONE_OFF|ONE_OFF|ACTIVE|2023-05-17|2023-06-12|2024-06-12|2172.89|6518.67|2|GBP|Rent payment|BACS
MND-0000000383|2026-02-19 15:29:46|CRED000174|AA Membership Services|06152249|48-59-34|GB77NWBK48593406152249|SWINGB21|Rachel Hughes|26564507|35-73-54|GB75NWBK35735426564507|MIDLGBMM|rachel9@outlook.com|+447800401316|REF-AAM-655491|RECURRING|WEEKLY|PENDING|2022-06-02|2022-06-30|2025-06-30|1963.68|1963.68|4|GBP|Service subscription|SEPA_CORE
MND-0000000384|2026-02-19 15:29:46|CRED000715|Tesco Personal Finance|32038485|01-26-66|GB61NWBK01266632038485|MIDLGB2L|Laura Hill|08585566|47-31-10|GB73NWBK47311008585566|SWINIE2S|laura.hill@sky.com|+447708613022|REF-TESC-178432|RECURRING|MONTHLY|PENDING|2025-04-11|2025-05-08|2027-05-08|2057.76|11819.25|9|GBP|TV subscription|BACS
MND-0000000385|2026-01-27 05:48:24|CRED000254|Greenpeace UK|18076259|71-66-33|GB54NWBK71663318076259|HSBCGB21|Olivia Kelly|75680092|13-73-91|GB76NWBK13739175680092|TSBSGBMM|oliviakelly@virginmedia.com|+447803056196|REF-GREE-924621|ONE_OFF|ONE_OFF|PENDING|2024-08-10|2024-09-08|2029-09-08|1147.33|4589.32|6|GBP|Water rates|BACS
MND-0000000386|2026-02-19 15:29:46|CRED000334|BT Payment Services Ltd|81317199|12-05-78|GB81NWBK12057881317199|TSBSGB2S|Noah Smith|92379061|46-53-25|GB34NWBK46532592379061|BARCGBMM|noah.smith519@hotmail.com|+447701719616|REF-BTP-018124|RECURRING|FORTNIGHTLY|ACTIVE|2025-05-13|2025-05-31|2028-05-31|2295.20|9180.80|7|EUR|Loan repayment|SEPA_CORE
MND-0000000387|2026-02-19 15:29:46|CRED000560|National Trust Membership|98750366|16-46-65|GB65NWBK16466598750366|RBOSGBMM|Lucas Baker|65619469|47-89-46|GB65NWBK47894665619469|RBOSIE21|lucas441@virginmedia.com|+447901143750|REF-NATI-027523|ONE_OFF|ONE_OFF|ACTIVE|2026-02-18|2026-03-09|2030-03-09|1944.28|7777.12|6|GBP|Regular savings|BACS
MND-0000000388|2026-02-19 15:29:46|CRED000918|Apple Services|49287556|87-42-00|GB96NWBK87420049287556|RBOSGB2S|Mark Davis|22947823|83-50-91|GB27NWBK83509122947823|NWBKGB21|mark.davis889@talktalk.net|+447702938882|REF-APPL-516861|ONE_OFF|ONE_OFF|SUSPENDED|2025-10-20|2025-11-01|2026-11-01|2631.63|6621.11|1|GBP|Service subscription|BACS
MND-0000000389|2026-04-10 05:48:57|CRED000590|Bulb Energy Ltd|53244475|70-01-80|GB34NWBK70018053244475|RBOSGB22|Jack Parker|94537937|42-81-23|GB23NWBK42812394537937|HSBCGB2S|jack18@yahoo.co.uk|+447806373903|REF-BULB-662037|RECURRING|MONTHLY|ACTIVE|2025-06-14|2025-06-16|2029-06-16|2830.00|5660.00|8|EUR|Broadband service|SEPA_CORE
MND-0000000390|2026-02-19 15:29:46|CRED000189|British Gas Services Ltd|51122342|15-32-50|GB44NWBK15325051122342|NATWGB21|Theodore Robinson|04975206|20-21-13|GB29NWBK20211304975206|SANTGB21|theodorerobinson@virginmedia.com|+447901137037|REF-BRIT-450389|RECURRING|FORTNIGHTLY|PENDING|2021-11-03|2021-11-29|2023-11-29|486.64|1459.92|4|GBP|Utility bill payment|BACS
MND-0000000391|2026-03-26 02:41:07|CRED000499|Sky UK Limited|09868046|09-79-46|GB67NWBK09794609868046|RBOSIE22|Alfie Harrison|37513024|19-74-78|GB69NWBK19747837513024|SWINGB22|alfie.harrison1@virginmedia.com|+447900019865|REF-SKY-875192|RECURRING|QUARTERLY|PENDING|2023-11-11|2023-11-20|2028-11-20|1239.61|4958.44|1|GBP|Rent payment|BACS
MND-0000000392|2026-02-19 15:29:46|CRED000066|Vodafone UK|64050951|71-04-45|GB52NWBK71044564050951|TSBSGB22|Henry Davies|21062889|49-12-60|GB76NWBK49126021062889|TSBSGB21|henry_davies124@btinternet.com|+447706464959|REF-VODA-678967|ONE_OFF|ONE_OFF|ACTIVE|2026-09-27|2026-10-19|2028-10-19|513.65|6402.02|4|GBP|Service subscription|SEPA_B2B
MND-0000000393|2025-10-14 22:54:46|CRED000164|Audible UK|44650855|60-94-24|GB64NWBK60942444650855|NWBKGB21|William Ahmed|28755529|53-87-68|GB91NWBK53876828755529|SWINGBMM|william.ahmed@yahoo.co.uk|+447802484485|REF-AUDI-159155|ONE_OFF|ONE_OFF|ACTIVE|2021-11-04|2021-11-21|2023-11-21|1741.15|8705.75|3|EUR|Water rates|SEPA_CORE
MND-0000000394|2026-12-23 08:53:47|CRED000943|Cancer Research UK|78246861|82-70-64|GB38NWBK82706478246861|NWBKGBMM|Sienna Lewis|93155986|39-43-85|GB44NWBK39438593155986|HSBCGB22|sienna.lewis@talktalk.net|+447803630505|REF-CANC-637694|ONE_OFF|ONE_OFF|PENDING|2021-03-21|2021-03-29|2026-03-29|1605.93|1605.93|2|EUR|Insurance premium|SEPA_CORE
MND-0000000395|2025-09-05 20:17:46|CRED000061|HBO Max UK|41710122|45-21-64|GB30NWBK45216441710122|NATWIE2S|Mark Jones|63897615|49-36-27|GB41NWBK49362763897615|NATWIEMM|mark6@talktalk.net|+447907871146|REF-HBO-572164|RECURRING|FORTNIGHTLY|PENDING|2021-05-06|2021-05-17|2022-05-17|2074.85|2074.85|6|GBP|Charity donation|BACS
